volunteer_id,task_id,match_score,relevance_label,skill_match_ratio,skill_exact_match,skill_count_matched,distance_km,distance_score,distance_normalized,within_travel_limit,task_priority_score,deadline_urgency,is_critical_deadline,availability_match,avail_full_time,avail_weekends_only,vehicle_match,has_vehicle,language_match,level_effort_diff,level_fit,reliability_score,slots_remaining,slot_ratio,task_not_full,fill_ratio,preferred_type_match,hours_fit,past_tasks_log,experience_norm,response_score,same_city
V0102,T0034,56.6,0,0.5,0.0,1,1187.6975835698754,0.0,59.38487917849377,0.0,0.35,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.867,10.0,1.0,1.0,0.0,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0038,67.24,1,1.0,1.0,1,1256.1173948794224,0.0,62.805869743971115,0.0,0.98,0.0,0.0,0.85,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.867,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0011,33.48,0,0.0,0.0,0,501.7070830619163,0.0,25.085354153095814,0.0,0.69,0.0,0.0,0.85,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.867,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0046,63.78,1,0.0,0.0,0,3.3017384186339496,0.8349130790683026,0.16508692093169747,1.0,0.55,0.9285714285714286,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.867,4.0,0.8,1.0,0.2,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,1.0
V0102,T0072,50.53,0,0.5,0.0,1,515.9909630540475,0.0,25.799548152702375,0.0,0.66,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.867,2.0,0.4,1.0,0.6,1.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0032,38.67,0,0.0,0.0,0,1066.4272792770446,0.0,53.32136396385223,0.0,0.59,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.867,10.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0027,34.49,0,0.0,0.0,0,1244.7724719362561,0.0,62.23862359681281,0.0,0.92,0.0,0.0,0.85,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.867,7.0,0.875,1.0,0.125,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0010,42.59,0,0.0,0.0,0,874.1906742994871,0.0,43.709533714974356,0.0,0.87,0.9285714285714286,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.867,6.0,0.75,1.0,0.25,1.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0077,58.36,0,0.6666666666666666,0.0,2,498.2613885007612,0.0,24.91306942503806,0.0,0.64,0.0,0.0,0.85,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.867,1.0,0.2,1.0,0.8,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0064,68.05,1,1.0,1.0,1,510.0082086860266,0.0,25.50041043430133,0.0,0.65,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.867,1.0,0.06666666666666667,1.0,0.9333333333333333,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0008,35.77,0,0.0,0.0,0,614.2750080858339,0.0,30.713750404291694,0.0,0.37,0.9285714285714286,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.867,1.0,0.2,1.0,0.8,1.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0028,76.16,1,1.0,1.0,1,504.20038025452845,0.0,25.210019012726423,0.0,0.92,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.867,1.0,0.5,1.0,0.5,1.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0002,52.84,0,0.5,0.0,1,620.1729338856837,0.0,31.008646694284188,0.0,0.8,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.867,6.0,0.75,1.0,0.25,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0102,T0073,33.73,0,0.0,0.0,0,873.207968866896,0.0,43.660398443344796,0.0,0.51,0.5714285714285714,0.0,0.85,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.867,2.0,0.4,1.0,0.6,0.0,1.0,3.6635616461296463,0.38,0.6416666666666666,0.0
V0103,T0060,34.14,0,0.0,0.0,0,1565.5534083600182,0.0,104.37022722400121,0.0,0.75,0.0,0.0,0.85,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.8640000000000001,7.0,0.875,1.0,0.125,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0050,34.14,0,0.0,0.0,0,1359.5538356436684,0.0,90.63692237624456,0.0,0.88,0.0,0.0,0.85,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.8640000000000001,11.0,0.7333333333333333,1.0,0.26666666666666666,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0025,63.72,1,0.5,0.0,1,7.333545915416157,0.5110969389722562,0.4889030610277438,1.0,0.99,0.0,0.0,0.85,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.8640000000000001,5.0,1.0,1.0,0.0,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,1.0
V0103,T0063,48.83,0,0.5,0.0,1,1178.9168057589122,0.0,78.59445371726082,0.0,0.61,0.8571428571428572,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.8640000000000001,5.0,1.0,1.0,0.0,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0014,37.82,0,0.0,0.0,0,1568.915919499811,0.0,104.59439463332073,0.0,0.74,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.8640000000000001,14.0,0.7,1.0,0.3,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0044,46.19,0,0.0,0.0,0,1568.2193236262435,0.0,104.54795490841623,0.0,0.91,0.9285714285714286,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8640000000000001,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0027,36.01,0,0.0,0.0,0,1295.4264910986735,0.0,86.36176607324491,0.0,0.92,0.0,0.0,0.85,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.8640000000000001,7.0,0.875,1.0,0.125,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0076,46.57,0,0.0,0.0,0,1622.9838076529986,0.0,108.19892051019991,0.0,0.91,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8640000000000001,4.0,0.8,1.0,0.2,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0068,39.41,0,0.0,0.0,0,1296.3461608356288,0.0,86.42307738904192,0.0,0.62,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8640000000000001,6.0,0.4,1.0,0.6,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0066,50.48,0,0.0,0.0,0,12.66287860227617,0.15580809318158872,0.8441919068184113,1.0,1.0,0.0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8640000000000001,1.0,0.5,1.0,0.5,1.0,1.0,2.3978952727983707,0.1,0.08333333333333337,1.0
V0103,T0041,30.8,0,0.0,0.0,0,1179.6165299419642,0.0,78.64110199613096,0.0,0.49,0.5714285714285714,0.0,0.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8640000000000001,4.0,0.5,1.0,0.5,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0040,48.12,0,0.0,0.0,0,1618.1060348706076,0.0,107.8737356580405,0.0,0.79,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8640000000000001,1.0,0.5,1.0,0.5,1.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0059,39.27,0,0.0,0.0,0,882.9419654466886,0.0,58.86279769644591,0.0,0.52,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8640000000000001,4.0,0.8,1.0,0.2,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0084,51.43,0,0.0,0.0,0,1576.4133616304198,0.0,105.09422410869465,0.0,0.84,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8640000000000001,7.0,0.875,1.0,0.125,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0020,44.61,0,0.0,0.0,0,1296.5029056426354,0.0,86.43352704284236,0.0,0.93,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8640000000000001,2.0,0.4,1.0,0.6,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0065,42.09,0,0.0,0.0,0,1650.6695111349766,0.0,110.0446340756651,0.0,0.48,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8640000000000001,6.0,0.6,1.0,0.4,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0096,39.68,0,0.0,0.0,0,876.582955392428,0.0,58.43886369282853,0.0,0.54,0.5714285714285714,0.0,0.85,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8640000000000001,3.0,1.0,1.0,0.0,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0017,44.34,0,0.0,0.0,0,1351.5961875371797,0.0,90.10641250247865,0.0,0.75,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8640000000000001,1.0,0.5,1.0,0.5,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0029,44.22,0,0.0,0.0,0,888.3560243513316,0.0,59.22373495675544,0.0,0.71,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8640000000000001,5.0,1.0,1.0,0.0,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0047,39.34,0,0.0,0.0,0,1661.5331436821882,0.0,110.76887624547922,0.0,0.71,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8640000000000001,8.0,0.4,1.0,0.6,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0099,47.62,0,0.0,0.0,0,1658.7085242297821,0.0,110.58056828198548,0.0,0.83,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.8640000000000001,2.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0058,36.51,0,0.0,0.0,0,1362.4893499458306,0.0,90.83262332972204,0.0,0.31,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8640000000000001,2.0,1.0,1.0,0.0,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0091,34.86,0,0.0,0.0,0,1578.4657643081014,0.0,105.23105095387342,0.0,0.66,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8640000000000001,4.0,0.8,1.0,0.2,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0026,35.78,0,0.0,0.0,0,1363.7444123288535,0.0,90.9162941552569,0.0,0.37,0.9285714285714286,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8640000000000001,5.0,1.0,1.0,0.0,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0052,36.18,0,0.0,0.0,0,1302.7784792851764,0.0,86.85189861901176,0.0,0.32,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8640000000000001,3.0,1.0,1.0,0.0,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0098,44.44,0,0.0,0.0,0,1358.9008590698015,0.0,90.59339060465344,0.0,0.71,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8640000000000001,1.0,0.2,1.0,0.8,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0009,49.97,0,0.5,0.0,1,885.086329648282,0.0,59.005755309885465,0.0,0.52,0.7142857142857143,0.0,1.0,0.0,0.0,0.5,0.0,1.0,-1.0,0.0,0.8640000000000001,6.0,0.75,1.0,0.25,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0036,36.26,0,0.0,0.0,0,1291.8510134357723,0.0,86.12340089571815,0.0,0.33,0.5714285714285714,0.0,0.85,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.8640000000000001,3.0,1.0,1.0,0.0,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0055,36.86,0,0.0,0.0,0,1288.3859159018716,0.0,85.8923943934581,0.0,0.79,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8640000000000001,1.0,0.5,1.0,0.5,0.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0103,T0022,48.02,0,0.0,0.0,0,1556.7724712574643,0.0,103.78483141716428,0.0,0.89,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8640000000000001,2.0,1.0,1.0,0.0,1.0,1.0,2.3978952727983707,0.1,0.08333333333333337,0.0
V0104,T0088,38.61,0,0.0,0.0,0,1190.4710023933494,0.0,39.68236674644498,0.0,0.99,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.792,1.0,0.1,1.0,0.9,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0040,44.78,0,0.0,0.0,0,949.1135909626912,0.0,31.637119698756372,0.0,0.79,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.792,1.0,0.5,1.0,0.5,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0074,51.18,0,0.0,0.0,0,6.834502789806561,0.7721832403397813,0.2278167596602187,1.0,0.76,0.5714285714285714,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.792,2.0,0.4,1.0,0.6,1.0,1.0,3.713572066704308,0.4,0.4833333333333333,1.0
V0104,T0083,42.98,0,0.0,0.0,0,1089.7104427928382,0.0,36.32368142642794,0.0,1.0,0.9642857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.792,3.0,1.0,1.0,0.0,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0014,56.16,0,0.5,0.0,1,1182.4300190314582,0.0,39.41433396771527,0.0,0.74,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.792,14.0,0.7,1.0,0.3,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0019,54.31,0,0.5,0.0,1,1194.4594742977688,0.0,39.81531580992563,0.0,0.73,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.792,4.0,0.8,1.0,0.2,1.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0060,35.7,0,0.0,0.0,0,1587.2040511344123,0.0,52.90680170448041,0.0,0.75,0.0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.792,7.0,0.875,1.0,0.125,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0096,58.04,0,0.0,0.0,0,2.5437431159656563,0.9152085628011448,0.08479143719885521,1.0,0.54,0.5714285714285714,0.0,0.85,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.792,3.0,1.0,1.0,0.0,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,1.0
V0104,T0015,36.55,0,0.0,0.0,0,947.6648901439854,0.0,31.58882967146618,0.0,0.86,0.5714285714285714,0.0,0.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.792,1.0,0.5,1.0,0.5,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0031,40.96,0,0.0,0.0,0,1535.447893434494,0.0,51.18159644781647,0.0,1.0,0.7142857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.792,1.0,0.125,1.0,0.875,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0003,33.1,0,0.0,0.0,0,1542.140427986437,0.0,51.404680932881234,0.0,0.4,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.792,8.0,1.0,1.0,0.0,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0059,55.84,0,0.0,0.0,0,15.530651999086066,0.48231160003046447,0.5176883999695355,1.0,0.52,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.792,4.0,0.8,1.0,0.2,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,1.0
V0104,T0024,50.16,0,0.0,0.0,0,1583.7251548334232,0.0,52.79083849444744,0.0,0.79,0.9285714285714286,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.792,6.0,0.75,1.0,0.25,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0035,43.41,0,0.0,0.0,0,1542.9308081547758,0.0,51.43102693849253,0.0,0.67,0.8571428571428572,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.792,2.0,1.0,1.0,0.0,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0004,40.23,0,0.0,0.0,0,1180.5398875469375,0.0,39.35132958489792,0.0,0.88,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.792,1.0,0.2,1.0,0.8,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0061,44.9,0,0.0,0.0,0,430.9022299577497,0.0,14.363407665258324,0.0,0.84,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.792,2.0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0068,46.64,0,0.3333333333333333,0.0,1,419.1943369950212,0.0,13.973144566500707,0.0,0.62,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.792,6.0,0.4,1.0,0.6,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0058,37.59,0,0.0,0.0,0,1533.7968562257315,0.0,51.12656187419105,0.0,0.31,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.792,2.0,1.0,1.0,0.0,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0046,68.76,1,1.0,1.0,1,1078.4629227869445,0.0,35.94876409289815,0.0,0.55,0.9285714285714286,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.792,4.0,0.8,1.0,0.2,1.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0034,32.29,0,0.0,0.0,0,883.3984020822421,0.0,29.446613402741402,0.0,0.35,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.792,10.0,1.0,1.0,0.0,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0016,35.03,0,0.0,0.0,0,1175.856584678751,0.0,39.1952194892917,0.0,0.32,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.792,1.0,0.2,1.0,0.8,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0071,47.87,0,0.0,0.0,0,1586.2036485696062,0.0,52.87345495232021,0.0,1.0,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.792,1.0,0.2,1.0,0.8,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0011,47.77,0,0.5,0.0,1,1579.8828770577945,0.0,52.66276256859315,0.0,0.69,0.0,0.0,0.85,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.792,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0082,23.85,0,0.0,0.0,0,421.5475282390002,0.0,14.05158427463334,0.0,0.41,0.0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.792,2.0,1.0,1.0,0.0,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0056,37.54,0,0.0,0.0,0,1192.5798809108207,0.0,39.75266269702736,0.0,0.87,0.0,0.0,0.85,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.792,10.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0028,45.77,0,0.0,0.0,0,1185.1403444283105,0.0,39.50467814761035,0.0,0.92,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.792,1.0,0.5,1.0,0.5,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0020,44.01,0,0.0,0.0,0,419.2004607087716,0.0,13.973348690292386,0.0,0.93,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.792,2.0,0.4,1.0,0.6,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0051,44.48,0,0.0,0.0,0,960.1360338898116,0.0,32.004534462993725,0.0,0.94,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.792,2.0,0.25,1.0,0.75,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0065,41.56,0,0.0,0.0,0,1192.8393702483336,0.0,39.76131234161112,0.0,0.48,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.792,6.0,0.6,1.0,0.4,0.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0104,T0076,51.56,0,0.0,0.0,0,958.0727276542223,0.0,31.935757588474075,0.0,0.91,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.792,4.0,0.8,1.0,0.2,1.0,1.0,3.713572066704308,0.4,0.4833333333333333,0.0
V0105,T0066,32.98,0,0.0,0.0,0,890.9000353149543,0.0,89.09000353149543,0.0,1.0,0.0,0.0,0.85,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.693,1.0,0.5,1.0,0.5,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0043,42.92,0,0.0,0.0,0,10.744299229759564,0.0,1.0744299229759564,0.0,0.65,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2.0,0.0,0.693,1.0,0.2,1.0,0.8,1.0,1.0,0.6931471805599453,0.01,0.9333333333333333,1.0
V0105,T0007,38.62,0,0.0,0.0,0,890.2497030482831,0.0,89.02497030482832,0.0,0.32,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.693,2.0,1.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0057,36.08,0,0.0,0.0,0,1541.794100939254,0.0,154.17941009392538,0.0,1.0,0.8571428571428572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.693,5.0,1.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0035,36.28,0,0.0,0.0,0,1543.0312760202307,0.0,154.30312760202307,0.0,0.67,0.8571428571428572,0.0,1.0,0.0,0.0,0.5,0.0,1.0,-2.0,0.0,0.693,2.0,1.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0048,44.77,0,0.0,0.0,0,1090.417209990161,0.0,109.04172099901609,0.0,0.68,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.693,3.0,1.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0013,31.42,0,0.0,0.0,0,1198.53583355183,0.0,119.85358335518299,0.0,1.0,0.8571428571428572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.693,3.0,1.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0098,74.96,1,1.0,1.0,1,1536.0790771243317,0.0,153.60790771243316,0.0,0.71,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.693,1.0,0.2,1.0,0.8,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0084,44.24,0,0.0,0.0,0,1178.310092581378,0.0,117.83100925813781,0.0,0.84,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.693,7.0,0.875,1.0,0.125,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0049,33.74,0,0.0,0.0,0,413.0128861643581,0.0,41.30128861643581,0.0,0.51,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.693,4.0,0.4,1.0,0.6,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0055,40.33,0,0.0,0.0,0,402.5616731902316,0.0,40.25616731902316,0.0,0.79,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.693,1.0,0.5,1.0,0.5,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0025,31.97,0,0.0,0.0,0,883.2474764380319,0.0,88.32474764380319,0.0,0.99,0.0,0.0,0.85,0.0,0.0,0.5,0.0,0.0,-1.0,0.0,0.693,5.0,1.0,1.0,0.0,1.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0038,29.34,0,0.0,0.0,0,410.354965464405,0.0,41.0354965464405,0.0,0.98,0.0,0.0,0.85,0.0,0.0,1.0,0.0,1.0,-2.0,0.0,0.693,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0089,43.0,0,0.0,0.0,0,1530.2538098690013,0.0,153.02538098690013,0.0,0.47,0.9285714285714286,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.693,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
V0105,T0052,34.75,0,0.0,0.0,0,417.1881485177841,0.0,41.71881485177841,0.0,0.32,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.693,3.0,1.0,1.0,0.0,0.0,1.0,0.6931471805599453,0.01,0.9333333333333333,0.0
